39.022919910752, 140.32554473471
44.91993403566, 142.24768240271
36.477749, 139.006794
42.842766034689, 141.066511611
43.765244450922, 141.37333620265
33.133358205233, 130.92821132878
35.962641, 139.31679
36.36263, 140.459358
37.616107687304, 140.88840111103
39.57413119134, 140.62871912385
37.053253616404, 139.17738077023
44.80501554245, 142.08411646388
36.544844, 139.016433
39.949030196557, 141.55191883612
34.74377313218, 132.91845762737
36.790325171914, 140.421011545
37.614681, 138.920914
37.39018125138, 139.15407204842
35.555351579894, 138.61520189656
43.514066643882, 143.61702244256
35.928008603009, 138.52488731676
44.0105105896, 141.70457039859
34.640255881087, 136.06716288015
44.830959020104, 142.15637312601
35.488582166584, 134.93309178025
35.675774394967, 135.10018783975
35.913692428551, 138.44609868632
32.301529, 130.486267
38.181953, 139.478739
42.552280398471, 143.10039402587
